,Name,Lyric
10, 壞女孩(Ella),"電影「女孩壞壞」主題曲作詞：藍小邪作曲：張簡君偉編曲：Jerry C製作：張簡君偉壞在我竟忘了用眼淚 換一種疼愛壞在我從不相信假笑 值得被青睞壞在 好期待 永遠能壞得自在感謝那麼多好人笑我罵我念我壞壞壞壞到沒人愛更自愛那些迷路的 同類們 快醒過來感謝那麼多好人急著忙著趕著壞壞壞壞到我們該站出來逆行在人海 揚起的 那些澎湃 太痛快壞在我總能徹底打敗 善良的傷害壞在我真的捨得淘汰 虛偽的崇拜壞在 好精彩 我就愛這種女孩更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 感謝那麼多好人笑我罵我念我壞壞壞壞到沒人愛更自愛那些迷路的 同類們 快醒過來感謝那麼多好人急著忙著趕著壞壞壞壞到我們該站出來逆行在人海 揚起的 那些澎湃 太痛快多想笨得像個天才 燦爛像顆塵埃無所謂是好是壞感謝那麼多好人笑我罵我念我壞壞壞壞到沒人愛更自愛那些迷路的 同類們 快醒過來感謝那麼多好人急著忙著趕著壞壞壞壞到我們該站出來逆行在人海 揚起的 那些澎湃 太痛快
"
11, LOVE!(Hebe),"作詞：黃淑惠作曲：黃淑惠編曲：王治平製作：王治平我愛你 你愛她 她愛她 她愛他你愛我 我愛他 他愛他 他愛她咦? 怎麼這世界 已經沒有人相愛怎麼這世界 每個人都不快樂怎麼這世界 每個人都愛別人不愛自己我愛你 你愛她 她愛她 她愛他你愛我 我愛他 他愛他 他愛她我愛你 你愛她 她愛她 她愛他更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 你愛我 我愛他 他愛他 他愛她咦? 怎麼這世界 已經沒有人相愛怎麼這世界 每個人都不快樂怎麼這世界 每個人都愛別人不愛自己咦? 怎麼這世界 已經沒有人相愛怎麼這世界 每個人都不快樂怎麼這世界 每個人都愛別人不愛自己(我愛你 你愛她) 不愛自己(你愛我 我愛他) 不愛自己(他愛他 他愛她) 不愛自己
"
12, 寂寞寂寞就好(Hebe),"作詞：施人誠/楊子樸作曲：施人誠/楊子樸編曲：鍾興民製作：呂禎晃、郭文宗還是原來那個我 不過流掉幾公升淚所以變瘦對著鏡子我承諾 遲早我會還這張臉一堆笑容不算什麼 愛錯就愛錯早點認錯 早一點解脫我寂寞寂寞就好 這時候誰都別來安慰擁抱就讓我一個人去 痛到 受不了 想到 快瘋掉死不了就還好我寂寞寂寞就好 你真的不用來我回憶裡微笑我就不相信我會 笨到 忘不了 賴著 不放掉人本來就寂寞的 借來的都該還掉更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我總會把你戒掉還是原來那個你 是我自己做夢你有改變什麼再多的愛也沒用 每個人有每個人的業障因果會有什麼 什麼都沒有早點看破 才看得見以後我寂寞寂寞就好 這時候誰都別來安慰擁抱就讓我一個人去 痛到 受不了 想到 快瘋掉死不了就還好我寂寞寂寞就好 你真的不用來我回憶裡微笑我就不相信我會 笨到 忘不了 賴著 不放掉人本來就寂寞的 我總會把你戒掉
"
13, 夢(Selina),"作詞：Selina作曲：周杰倫心痛的疤痕記憶的傷痕請問 怎樣才能不恨如果我堅強如果我開朗請讓我像從前一樣我刷著睫毛 擦了唇膏換上洋裝 牽著你手這些回憶都在笑我傻我丟掉手機 丟掉照片 丟掉過去卻丟不掉我美麗的夢境我想開心笑倒在你胸懷跑著要你快追過來小情小愛平凡多可愛怎麼了現在記憶體全是空白像魚在海悠遊自在像鹿奔跑那樣自然如果我的世界能重來這夢境都會是現在心痛的疤痕更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 記憶的傷痕請問 怎樣才能不恨我不要堅強我不要開朗請讓我像從前一樣我刷著睫毛 擦了唇膏換上洋裝 牽著你手這些回憶都在笑我傻我丟掉手機 丟掉照片 丟掉過去卻丟不掉我美麗的夢境我想開心笑倒在你胸懷跑著要你快追過來小情小愛平凡多可愛怎麼了現在記憶體全是空白像魚在海悠遊自在像鹿奔跑那樣自然如果我的世界能重來這夢境都會是現在如果我的世界能重來這夢境都會是現在
"
14, 愛我的每個人(Selina),"作詞：姚若龍作曲：林俊傑痛 在眼中變成淚 在心中變成灰沒有什麼能安慰怕 被時間變成累 被想像變成悲希望都被粉碎不安有時會崩潰 有時會怨懟好像怎麼對待都不對看得出你隱藏多少的疲憊卻還是堅持著愛不斷加倍讓我感動也讓我愧對謝謝你們 愛我的每個人在我的人生最像一場惡夢的旅程陪我掙脫 勇敢地去醒來更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 當我的護衛 為我禱告心靈更強韌謝謝你們 愛我的每個人讓我努力後可以謝謝自己很坦誠會想不通 或絕望到躲開但你們做的 總讓我想堅強負責任 為了愛重生心 擺脫夜的黑 往藍天而飛 被陽光包圍只為了 你一句我笑得 好美我忍住了 太漫長的淚看得出你隱藏多少的疲憊卻還是堅持著愛不斷地加倍讓我感動也讓我愧對
"
15, 花都開好了,"作詞：施人誠作曲：左安安如果沒遇上　那麼多轉彎　怎麼來到你身旁現在往回看　每一步混亂　原來都暗藏方向曾經還以為　再不能承擔　一滴淚水的重量今天終於知道眼淚　也可以蘊釀出芬芳再不用從別人身上去尋找信仰更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 愛上你　我學會心裡面有花　就能夠怒放顏色豔了　香味香了　花都開好了你是我的　我有愛了　世界完成了心緊貼著　手緊握著　沒有遺憾了我很快樂　我很快樂　花開好了我很快樂　我很快樂　花開好了
"
16, 心還是熱的,"作詞：姚若龍作曲：JerryC編曲：JerryC監製：王治平．郭文宗S: Woo wo woo Woo wo wooE : 浪漫地相信過 委屈地懷疑過我面對 自我被愛情跋扈掠奪不懂得 防守S : 任性地辜負過 崩潰地被遺棄過嚐到了 香甜和酸澀的後果學會要 抉擇H : 心還是熱的 也就不怕了帶淚的故事 再回憶笑了我會驕傲地去記得 曾經勇敢地衝動留下燦爛的 時刻 (E:Ah)H : 眺望總是迷惑 回首才終於看懂 (和:E)得到的 都比失去的還貴重已經算 圓夢更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 E : 心還是熱的 眼睛更透澈曲折的歷史 完整了自我S : 我要為信仰去承諾 仍然勇敢而執著 (和:E)絕不世故的 沉默 (Ah)(全): 舊的傷痕剝落 新的生命跳動愛是不停開的 花朵 (E:Oh)被風乾的脆弱 才能編成繩索攀上成熟E : 心還是熱的 眼睛更透澈 (S:Woo)曲折的歷史 完整了自我(全): 我要為信仰去承諾 仍然勇敢而執著S、H : 絕不世故的 沉默 (E:Ah)S : Woo wo (H:Oh E:Ohoo)S : 心還是熱的 E : 不讓誰擊落H : 胸口沒有雲 世界就晴空 (E:世界就晴空)[00:00.00]S.H.E-心還是熱的[00:03.11]詞：姚若龍 作曲：JerryC[00:11.18]微博：weibo.com/shebeyonds[00:30.15]浪漫地相信過[00:34.85]委屈地懷疑過[00:39.13]我面對[00:40.22]自我被愛情跋扈掠奪[00:44.20]不懂得防守[00:49.61]任性地辜負過[00:54.70]崩潰地被遺棄過[00:58.74]嚐到了香甜和[01:00.92]酸澀的後果[01:03.65]學會要抉擇[01:08.90]心還是熱的[01:11.32]也就不怕了[01:13.84]帶淚的故事[01:16.32]再回憶笑了[01:18.48]我會驕傲地去記得[01:20.90]曾經勇敢地衝動[01:23.69]留下燦爛的時刻[01:29.01][01:39.15]眺望總是迷惑[01:44.00]回首才終於看懂[01:48.14]得到的[01:49.29]都比失去的還貴重[01:52.89]已經算圓夢[01:58.20]心還是熱的[02:00.61]眼睛更透澈[02:03.19]曲折的歷史[02:05.57]完整了自我[02:07.76]我要為信仰去承諾[02:10.25]仍然勇敢而執著[02:13.09]絕不世故的沉默[02:17.88][02:37.97]舊的傷痕剝落[02:40.31]新的生命跳動[02:42.79]愛是不停開的花朵[02:47.96]被風乾的脆弱[02:50.22]才能編成繩索[02:52.70]攀上成熟[02:57.48]心還是熱的[02:59.87]眼睛更透澈[03:02.41]曲折的歷史[03:04.77]完整了自我[03:06.95]我要為信仰去承諾[03:09.48]仍然勇敢而執著[03:12.23]絕不世故的沉默[03:17.16][03:27.70]心還是熱的[03:29.60]不讓誰擊落[03:32.17]胸口沒有雲[03:34.54]世界就晴空[03:38.76]微博：weibo.com/shebeyonds
"
17, 像女孩的女人,"作詞：王振聲作曲：郭文宗H：在雲端　飛機就要著陸帶我回到　最初飛翔之處S:看著窗　映著我的臉龐那個女孩　是否還在我臉上E:也曾在晴空　遭遇過亂流起伏穿過人心幽谷　懂得天真是包袱卻不想改變面目H:像女孩的女人不願世故情願拿我真心當作是禮物複雜的世界裡 單純的去付出哪怕說認真會輸S:像女孩的女人有時會哭受過傷卻不怕再踏上旅途E:算計的世界裡 走自己的腳步也不願入境隨俗S:看著窗　映著我的臉龐那個女孩 (E:那個女孩)　是否還在我臉上H:也曾在晴空　遭遇過亂流起伏穿過人心幽谷 (S:人心幽谷)　懂得天真是包袱更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 卻不想改變面目SHE:像女孩的女人不願世故情願拿我真心當作是禮物E:複雜的世界裡 單純的去付出哪怕說認真會輸 (和:S、H) WOOSHE:像女孩的女人有時會哭受過傷卻不怕再踏上旅途算計的世界裡 走自己的腳步堅持飛我的天真　航路 我的航路*2 WOOH:像女孩的女人不願世故情願拿我真心當作是禮物S:複雜的世界裡 單純的去付出SHE:哪怕說認真會輸(E:認真會輸) WOOSHE:像女孩的女人有時會哭 (H:有時會哭)受過傷卻不怕再踏上旅途 (H:再踏上旅途 WOO)算計的世界裡 走自己的腳步堅持飛我的天真　航路[00:00.00]S.H.E-像女孩的女人[00:03.11]作詞：王振聲 作曲：郭文宗[00:11.18]微博：weibo.com/shebeyonds[00:16.43]在雲端[00:19.19]飛機就要著陸[00:23.31]帶我回到[00:27.21]最初飛翔之處[00:32.44]看著窗[00:35.42]映著我的臉龐[00:39.43]那個女孩[00:43.11]是否還在我臉上[00:47.94]也曾在晴空[00:52.15]遭遇過亂流起伏[00:56.45]穿過人心幽谷[00:58.74]懂得天真是包袱[01:00.98]卻不想改變面目[01:04.83]像女孩的女人[01:07.23]不願世故[01:08.91]情願拿我[01:10.53]真心當作是禮物[01:13.06]複雜的世界裡[01:15.32]單純的去付出[01:17.03]哪怕說認真會輸[01:20.95]像女孩的女人[01:23.41]有時會哭[01:25.23]受過傷[01:26.43]卻不怕再踏上旅途[01:29.43]算計的世界裡[01:31.65]走自己的腳步[01:33.45]也不願入境隨俗[01:37.50][01:54.04]看著窗[01:56.76]映著我的臉龐[02:00.87]那個女孩[02:05.02]是否還在我臉上[02:09.81]也曾在晴空[02:13.51]遭遇過亂流起伏[02:17.71]穿過人心幽谷[02:20.12]懂得天真是包袱[02:22.37]卻不想改變面目[02:26.12]像女孩的女人[02:28.44]不願世故[02:30.23]情願拿我[02:31.94]真心當作是禮物[02:34.41]複雜的世界裡[02:36.63]單純的去付出[02:38.51]哪怕說認真會輸[02:42.51]像女孩的女人[02:44.67]有時會哭[02:46.48]受過傷[02:47.67]卻不怕再踏上旅途[02:50.64]算計的世界裡[02:52.83]走自己的腳步[02:54.83]堅持飛我的天真[02:58.52]航路[03:01.52][03:15.17]像女孩的女人[03:17.21]不願世故[03:19.12]情願拿我[03:20.65]真心當作是禮物[03:23.24]複雜的世界裡[03:25.40]單純的去付出[03:27.30]哪怕說認真會輸[03:33.61]像女孩的女人[03:35.68]有時會哭[03:37.50]受過傷[03:38.66]卻不怕再踏上旅途[03:41.52]算計的世界裡[03:43.76]走自己的腳步[03:45.59]堅持飛我的天真[03:49.40]航路[03:51.92]微博：weibo.com/shebeyonds
"
18, 不想長大,"作詞：施人誠作曲：左安安為什麼就是找不到不謝的玫瑰花為什麼遇見的王子都不夠王子啊我並不期盼他會有玻璃鞋和白馬我驚訝的是情話竟然會變成謊話為什麼幸福的青鳥要飛的那麼高為什麼蘋果和擁抱都可能是毒藥我從沒想過有了他還孤單的可怕我突然想起從前陪我那個洋娃娃我不想我不想不想長大長大後世界就沒童話我不想我不想不想長大我寧願永遠都笨又傻我不想我不想不想長大長大後我就會失去他我深愛的他 深愛我的他 已經變得不像他我不想我不想不想長大更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 長大後世界就沒童話我不想我不想不想長大我寧願永遠都笨又傻我不想我不想不想長大長大後我就會失去他我深愛的他 深愛我的他 怎麼會愛上別個他為什麼水晶球裡面看不出他在變為什麼結局沒歡笑而是淚流滿面我願意在他回來前繼續安靜沉睡但他已去到別座城堡吻另一雙嘴為什麼對流星許願卻從來沒實現為什麼英勇的騎士會比龍還危險我當然知道這世界不會完美無瑕我只求愛情能夠不要那麼樣複雜讓我們回去從前好不好天真愚蠢快樂美好[00:01.00]S.H.E - 不想長大[00:03.00]不想長大[00:03.21]詞：施人誠[00:06.43]曲：左安安[00:10.35]為什麼就是找不到不謝的玫瑰花[00:25.18]為什麼遇見的王子都不夠王子啊[00:30.12]我並不期盼他會有玻璃鞋和白馬[00:35.32]我驚訝的是情話竟然會變成謊話[00:40.54]為什麼幸福的青鳥要飛的那麼高[00:45.73]為什麼蘋果和擁抱都可能是毒藥[00:50.89]我從沒想過有了他還孤單的可怕[00:56.01]我突然想起從前陪我那個洋娃娃[01:01.06][01:06.76][01:11.89][01:22.09][01:27.34][01:32.18][02:44.35][02:49.96][02:55.10][03:14.28][03:23.67][03:28.57]我不想我不想不想長大[01:04.35][01:25.07][02:47.60][03:21.04]長大後世界就沒童話[01:09.29][01:30.15][02:52.68][03:26.28]我寧願永遠都笨又傻[01:14.46][01:35.23][02:57.89][03:31.14]長大後我就會失去他[01:17.04][01:37.84][03:00.51][03:33.60]我深愛的他[01:18.71][01:39.56][03:02.07][03:35.65]深愛我的他[01:20.40]已經變得不像他[01:40.87][03:03.29][03:36.84]怎麼會愛上別個他[01:44.29]為什麼水晶球裡面看不出他在變[02:08.29]為什麼結局沒歡笑而是淚流滿面[02:13.35]我願意在他回來前繼續安靜沉睡[02:18.68]但他已去到別座城堡吻另一雙嘴[02:23.79]為什麼對流星許願卻從來沒實現[02:28.93]為什麼英勇的騎士會比龍還危險[02:34.10]我當然知道這世界不會完美無瑕[02:39.26]我只求愛情能夠不要那麼樣複雜[03:06.96]讓我們回去從前好不好[03:10.50]天真愚蠢快樂美好
"
19, Remember,"OT：Superstar作詞：施人誠作曲：鍾興民編曲：鍾興民不准再看其他的風景　不准再想另外的甜蜜　你的心裡只能有我的心　A-ha不擔心遙遠的距離　我只怕時間惡作劇　把今天變成曾經　A-ha那麼長的未來裡　什麼都是不一定　但我還是要你答應　A-haSay You'll remember, remember my hug, my heart, my love 你永遠不忘記Say You'll remember, remember my eyes, my smile, my soul 永遠都不忘記更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 不懷疑我們的真心　我只怕時間太無情　慫恿你把我忘記　A-ha那麼長的未來裡　什麼都是不一定　但我還是要你答應　A-ha要記住此刻我和你多親密Na~Na~~　我今天就是要你答應　永遠都不忘記不准再看其他的風景　不准再想另外的甜蜜　你的心裡只能有我的心　A-ha不准找尋其他的身影　不准等待另外的奇蹟　你的世界只有我是唯一
"
20, 中國話,"作詞：鄭楠 / 施人誠作曲：鄭楠　扁擔寬　板凳長　扁擔　想綁在板凳上　扁擔寬　板凳長　扁擔　想綁在板凳上　倫敦瑪莉蓮　買了　旗袍送　媽媽　莫斯科的夫司基　愛上牛肉麵疙瘩　各種顏色的皮膚　各種顏色的頭髮　嘴裡唸的　說的　開始流行中國話　多少年我們苦練　英文發音和文法　這幾年　換他們　捲著舌頭學　平上去入的變化　平平仄仄平平仄　好聰明的中國人　好優美的中國話　扁擔寬　板凳長　扁擔　想綁在板凳上　板凳　不讓　扁擔　綁在板凳上　扁擔　偏要綁在板凳上　板凳　偏偏　不讓　扁擔　綁在那板凳上　到底扁擔寬　還是板凳長　哥哥　弟弟　坡前坐　坡上　臥著一隻鵝　坡下　流著一條河　哥哥說　寬寬的河　弟弟說　白白的鵝　鵝要過河　河要渡鵝　不知是那鵝過河　還是河渡鵝＃全世界　都在學　中國話更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 　孔夫子的話　越來越國際化　全世界　都在講　中國話　我們說的話　讓世界都認真聽話＃　紐約蘇珊娜　開了間禪風Lounge Bar　柏林來的沃夫岡　拿胡琴配著電吉他　各種顏色的皮膚　各種顏色的頭髮　嘴裡唸的　說的　開始流行中國話　多少年我們苦練　英文發音和文法　這幾年　換他們　捲著舌頭學　平上去入的變化　仄仄平平仄仄平　好聰明的中國人　好優美的中國話　有個小孩叫小杜　上街打醋又買布　買了布　打了醋　回頭看見鷹抓兔　放下布　擱下醋　上前去追鷹和兔　飛了鷹　跑了兔　灑了醋　濕了布　嘴說腿　腿說嘴　嘴說腿　愛跑腿　腿說嘴　愛賣嘴　光動嘴　不動腿　光動腿　不動嘴　不如不長腿和嘴　到底是　那嘴說腿　還是腿說嘴　Repeat　＃,＃,＃[00:01.00]S.H.E - 中國話[00:03.00][00:07.50][00:31.82]扁擔寬　板凳長　扁擔　想綁在板凳上[00:11.99]倫敦瑪莉蓮　買了　旗袍送　媽媽[00:15.47]莫斯科的夫司基　愛上牛肉麵疙瘩[00:18.16][01:25.21]各種顏色的皮膚　各種顏色的頭髮[00:20.54][01:27.60]嘴裡唸的　說的　開始流行中國話[00:22.63][01:29.57]多少年我們苦練　英文發音和文法[00:24.96][01:31.88]這幾年　換他們　捲著舌頭學[00:26.96]平上去入的變化　平平仄仄平平仄[00:29.72][01:36.68]好聰明的中國人　好優美的中國話[00:34.42]板凳　不讓　扁擔　綁在板凳上[00:36.20]扁擔　偏要綁在板凳上[00:37.87]板凳　偏偏　不讓　扁擔　綁在那板凳上[00:39.90]到底扁擔寬　還是板凳長[00:41.48]哥哥　弟弟　坡前坐[00:43.00]坡上　臥著一隻鵝　坡下　流著一條河[00:45.19]哥哥說　寬寬的河　弟弟說　白白的鵝[00:47.78]鵝要過河　河要渡鵝[00:49.45]不知是那鵝過河　還是河渡鵝[00:51.71][01:57.98][02:17.57]全世界　都在學　中國話[00:54.46][02:01.51][02:30.38]孔夫子的話　越來越國際化[00:59.64][02:06.96][02:35.77]全世界　都在講　中國話[01:04.58][02:10.98][02:39.83]我們說的話　讓世界都認真聽話[01:10.36]紐約蘇珊娜　開了間禪風Lounge Bar[01:22.89]柏林來的沃夫岡　拿胡琴配著電吉他[01:34.04]平上去入的變化　仄仄平平仄仄平[01:38.96]有個小孩叫小杜　上街打醋又買布[01:41.78]買了布　打了醋　回頭看見鷹抓兔[01:44.27]放下布　擱下醋　上前去追鷹和兔[01:46.61]飛了鷹　跑了兔　灑了醋　濕了布[01:48.92]嘴說腿　腿說嘴　嘴說腿　愛跑腿[01:51.35]腿說嘴　愛賣嘴[01:52.66]光動嘴　不動腿　光動腿　不動嘴[01:54.93]不如不長腿和嘴[01:56.27]到底是　那嘴說腿　還是腿說嘴Hebe：扁擔寬 板凳長扁擔想綁在板凳上Ella+Selina：扁擔寬 板凳長扁擔想綁在板凳上Ella：倫敦瑪莉蓮 買了件旗袍送媽媽莫斯科的夫司基 愛上牛肉麵疙瘩Hebe+Selina：各種顏色的皮膚 各種顏色的頭髮Ella：嘴裡唸的說的開始流行中國話 (Hebe+Selina：中國話)Ella：多少年我們苦練英文發音和文法 (Hebe+Selina：Yeah)這幾年換他們捲著舌頭學平上去入的變化Hebe+Selina：平平仄仄平平仄Ella：好聰明的中國人 好優美的中國話Selina+Hebe：扁擔寬 板凳長扁擔想綁在板凳上板凳不讓扁擔綁在板凳上扁擔偏要綁在板凳上板凳偏偏不讓扁擔綁在那板凳上到底扁擔寬還是板凳長Selina+Hebe：哥哥弟弟坡前坐坡上臥著一隻鵝坡下流著一條河哥哥說 寬寬的河弟弟說 白白的鵝鵝要過河 河要渡鵝不知是那鵝過河還是河渡鵝S.H.E：全世界都在學中國話孔夫子的話 越來越國際化全世界都在講中國話我們說的話 讓世界都認真聽話Ella：紐約蘇珊娜 開了間禪風Lounge Bar柏林來的沃夫岡 拿胡琴配著電吉他Hebe+Selina：各種顏色的皮膚 各種顏色的頭髮Ella：嘴裡唸的說的開始流行中國話 (Hebe+Selina：中國話)Ella：多少年我們苦練英文發音和文法 (Hebe+Selina：Yeah)這幾年換他們捲著舌頭學平上去入的變化Hebe+Selina：仄仄平平仄仄平Ella：好聰明的中國人 好優美的中國話Selina+Hebe：有個小孩叫小杜上街打醋又買布買了布 打了醋回頭看見鷹抓兔放下布 擱下醋上前去追鷹和兔飛了鷹 跑了兔灑了醋 濕了布Selina+Hebe：嘴說腿 腿說嘴嘴說腿 愛跑腿腿說嘴 愛賣嘴光動嘴 不動腿光動腿 不動嘴不如不長腿和嘴到底是那嘴說腿 還是腿說嘴S.H.E：全世界都在學中國話孔夫子的話 越來越國際化全世界都在講中國話我們說的話 讓世界都認真聽話S.H.E：全世界都在學中國話孔夫子的話 越來越國際化全世界都在講中國話我們說的話 讓世界都認真聽話S.H.E：全世界都在學中國話 (Ella：倫敦瑪莉蓮 買了件旗袍送媽媽) (Hebe：在學中國話)孔夫子的話 (Ella：莫斯科的夫司基 愛上牛肉麵疙瘩)越來越國際化 (Hebe+Selina：各種顏色的皮膚 各種顏色的頭髮 Ella：嘴裡唸的說的開始流行中國話)全世界都在講中國話 (Ella：紐約蘇珊娜 開了間禪風Lounge Bar)我們說的話 (Ella：柏林來的沃夫岡 拿胡琴配著電吉他)讓世界都認真聽話 (Hebe+Selina：各種顏色的皮膚 各種顏色的頭髮)***********************************************[00:00.01]S.H.E 中國話[00:00.02]扁擔寬 板凳長[00:02.60]扁擔想綁在板凳上[00:05.21]扁擔寬 板凳長[00:07.42]扁擔想綁在板凳上[00:09.50][00:10.37]倫敦瑪莉蓮 買了件旗袍送媽媽[00:12.45]莫斯科的夫司基 愛上牛肉麵疙瘩[00:15.15]各種顏色的皮膚 各種顏色的頭髮[00:17.50]嘴裡唸的說的開始流行中國話[00:19.27](中國話～)[00:19.95]多少年我們苦練英文發音和文法[00:21.78](吔～)[00:22.17]這幾年換他們卷著舌頭學平上去入的變化[00:25.27]平平仄仄平平仄[00:26.52]好聰明的中國人 好優美的中國話[00:28.80][00:29.27]扁擔寬 板凳長[00:30.35]扁擔想綁在板凳上[00:31.50]板凳不讓扁擔綁在板凳上[00:33.27]扁擔偏要綁在板凳上[00:34.89]板凳偏偏不讓扁擔綁在那板凳上[00:36.94]到底扁擔寬還是板凳長[00:38.28][00:38.88]哥哥弟弟坡前坐[00:39.99]坡上臥著一只鵝[00:41.19]坡下流著一條河[00:42.27]哥哥說 寬寬的河[00:43.50]弟弟說 白白的鵝[00:44.88]鵝要過河 河要渡鵝[00:46.50]不知是那鵝過河[00:47.38](還是河渡鵝)[00:47.80]全世界都在學中國話[00:52.35]孔夫子的話 越來越國際化[00:57.26]全世界都在講中國話[01:02.05]我們說的話 讓世界都認真聽話[01:17.00][01:17.45]紐約蘇珊娜 開了間禪風Lounge Bar[01:19.88]柏林來的沃夫岡 拿胡琴配著電吉他[01:22.26]各種顏色的皮膚 各種顏色的頭髮[01:24.68]嘴裡唸的說的開始流行中國話[01:26.68](中國話～)[01:27.00]多少年我們苦練英文發音和文法[01:29.00](吔～)[01:29.40]這幾年換他們卷著舌頭學平上去入的變化[01:32.40]仄仄平平仄仄平[01:33.70]好聰明的中國人 好優美的中國話[01:35.99][01:36.28]有個小孩叫小杜[01:37.50]上街打醋又買布[01:38.68]買了布 打了醋[01:39.86]回頭看見鷹抓兔[01:41.12]放下布 擱下醋[01:42.28]上前去追鷹和兔[01:43.45]飛了鷹 跑了兔[01:44.55]灑了醋 濕了布[01:45.90]嘴說腿 腿說嘴[01:47.15]嘴說腿 愛跑腿[01:48.38]腿說嘴 愛賣嘴[01:49.60]光動嘴 不動腿[01:50.76]光動腿 不動嘴[01:52.00]不如不長腿和嘴[01:53.18]到底是那嘴說腿 還是腿說嘴[01:55.17]全世界都在學中國話[01:59.76]孔夫子的話 越來越國際化[02:04.37]全世界都在講中國話[02:09.17]我們說的話 讓世界都認真聽話[02:16.66][02:23.77]全世界都在學中國話[02:28.52]孔夫子的話 越來越國際化[02:33.33]全世界都在講中國話[02:38.15]我們說的話 讓世界都認真聽話[02:43.50]全世界都在學中國話[02:47.78]孔夫子的話 越來越國際化[02:52.56]全世界都在講中國話[02:57.33]我們說的話 讓世界都認真聽話[03:03.87]
"
