,Name,Lyric
331, X,"作詞：林秋離作曲：林俊傑說感覺 不只嗅覺 還有味覺 有 觸覺 聽覺到體會 都是誤會 偶而約會 卻 沒有 感覺說圓缺 從不妥協 玩玩另類 就 為愛 流淚夾腳鞋 走遍世界 甚麼是品味 是態度決定一切虛偽 撕裂 你怎麼解釋這些冷卻 熱烈 命運自有出路用自己的空間 噯 只有愛證明我存在 再等待換個世代 手腳撐開 一切重來重來你可以揮灑著愛 隨心所在要所謂的high我就是壞 無處不玩 計劃了未來更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 還瀟灑著自在Rap:Attention, attentionRules of engagementDon't make your intentions knownNo Mercy shownTo each his own.(xtra xtra bold)Fashion or electionIt's all about XpressionHow you make your standHow you play your planThat makes you the man.(xtra xtra loud)
"
332, 黑武士,"作詞：五月天阿信作曲：林俊傑有了天空　為何世界　還有　地心引力有了希望　為何絕望　還是　如影隨形有了勇氣　就讓哭泣　埋藏過去去寫一種歷史　名字叫奇蹟＃如果恐懼就像火炬　那就讓它沸騰我血液　帶我到絕地　喔　我才能完全　覺醒＊在黑暗　的對面　是光明　光明　後面　是陰影　正義　邪惡　是誰　有權　定義※在命運　的前面　我懷疑在面具　後面　鐵一般決心光榮的犧牲　也是種榮譽更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 不怕人說　不要人懂　我要證明明天我的姓名　將會是傳奇Repeat ＃,＊,※失敗會設下陷阱　沒有勝利會發出邀請只有我自己　喔能夠 還我 自己 公平還我 自己 公平Repeat ＊在命運　的前面　我懷疑在面具　後面　鐵一般決心要扭轉命運　最後的反擊
"
333, 第二天堂,"作詞：張良忠、林秋離作曲：林俊傑編曲：林俊傑、Jacob Lin妖精在我的鼻子前跳著舞失血過多的我眼睛變模糊殺氣粉碎了喉嚨慘烈音符下一刻 又復活重覆循環著沒人問為什麼獨自奔跑在森林中的寂寞遙遠的打鬥聲被拋在腦後你砍我 我就報復chorus我目睹的一切真實的存在這個世界是心靈的殘缺還是現實已 被忽略虛擬的善惡戰 落在另外一個天堂我在其中迷惘了悲傷魔血噴出飛濺虛擬的善惡戰 回到現實中也一樣就算活在天堂 依是悲傷黑暗勢力炫耀死亡結果光明精靈散發除魔的灑脫現代人每秒思緒裡的斟酌在狂燃 是戰火他們撕裂空間肉眼看不見只剩戰鬥後的一切飛上天更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 銀色的外衣染上敵人鮮血劍鋒卻不懂停歇repeat chorusrapYou think it's perfectEverything is so fineWait till you look it through yourSpiritual eyesYou think it's niceBut please open your eyesThis place is but aBeautiful STYYou want it I want itEverything 's a wantWe lose it then we say it'sFor FUNYou think it's funnyWhat I'm saying is cornyIt's a warningHeed it or IGNORE it(文案)人們叫這個地方　Ｈａｖｅｎ避難所他們說這是第二天堂　但我不這麼認為這裡依然充滿血腥與爭鬥差別的只是　你死了　可以復活
"
334, 她說,"作詞：孫燕姿作曲：林俊傑她靜悄悄地來過 她慢慢帶走沉默只是最後的承諾 還是沒有帶走了寂寞我們愛的沒有錯 只是美麗的獨秀太折磨她說無所謂 只要能在夜裡翻來覆去的時候有寄託等不到天黑 煙火不會太完美回憶燒成灰 還是等不到結尾她曾說的無所謂 我怕一天一天被摧毀等不到天黑 不敢凋謝的花蕾綠葉在跟隨 放開刺痛的滋味今後不再怕天明 我想只是害怕清醒她靜悄悄地來過 她慢慢帶走沉默只是最後的承諾 還是沒有帶走了寂寞我們愛的沒有錯 只是美麗的獨秀太折磨她說無所謂 只要能在夜裡翻來覆去的時候有寄託更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 等不到天黑 煙火不會太完美回憶燒成灰 還是等不到結尾她曾說的無所謂 我怕一天一天被摧毀等不到天黑 不敢凋謝的花蕾綠葉在跟隨 放開刺痛的滋味今後不再怕天明 我想只是害怕清醒等不到天黑 煙火不會太完美回憶燒成灰 還是等不到結尾她曾說的無所謂 我怕一天一天被摧毀等不到天黑 不敢凋謝的花蕾綠葉在跟隨 放開刺痛的滋味今後不再怕天明 我想只是害怕清醒不怕天明 我想只是害怕清醒
"
335, 他說：她說 金曲組曲(失落沙洲、拋物線、外面的世界、太陽、掉了),"作詞：徐佳瑩、小寒、齊秦、陳綺貞、吳青峰作曲：徐佳瑩、蔡健雅、齊秦、陳綺貞、吳青峰我不是一定要你回來只是當又把回憶翻開除了你之外的空白還有誰能來教我愛我確實說　我這樣說　我不在乎結果我對你說　我有把握　成功例子好多人們虛假又造作　總愛得不溫不火我們用真心就不會有差錯我沒想過我會難過　你竟然離開我愛沿著　拋物線離幸福　總降落得差一點流著血 心跳卻不曾被心痛消滅真真切切青春的　拋物線把未來　始於相遇的地點至高後才了解世上月圓月缺只是錯覺外面的世界很精彩外面的世界很無奈當你覺得外面的世界很精彩我會在這裡衷心的祝福你每當夕陽西沉的時候我總是在這裡盼望你天空中雖然飄著雨我依然等待你的歸期我依然等待你的歸期你是我 小心維護的夢我疲倦的享受著更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 誰也無法代替你的光芒我是我 一碰就碎的太陽我熱切的希望能在消失之前得到信仰能在消失之前能在消失之前能在消失之前得到信仰黑色笑靨掉了　雪白眼淚掉了該出現的所有表情瞬間掉了瞳孔沒有顏色　結了冰的長河回憶是最可怕的敵人曾經唱過的歌分享過的笑聲在心中不斷拉扯想念不能承認偷偷擦去淚痕冬天過了還是會很冷故事情節掉了　主角對白掉了該屬於劇中的對角戲也掉了胸口沒有快樂　斷了翅的白鴿不枯萎的藉口全掉了我不是一定要你回來只是當又把回憶翻開除了你之外的空白還有誰能來教我愛
"
336, 媽媽的娜魯娃,"作詞：張美香、許環良作曲：林俊傑昨夜又夢見你　叫著我的名字你說我是山裡的孩子　風中的寶貝靜靜守護山林　黑暗中的精靈眼睜睜看著相思樹倒下　淚隨河　流向遠方厚一漾娜魯娃　風中的娜魯娃夢里的百合花　還會不會長大媽媽的娜魯娃　呼喚著我　喔雨再大　我不怕　勇敢的娜魯娃雨再大　我不怕　勇敢的娜魯娃
"
337, 加油 !,"作詞：林俊傑、姚中仁 (Mc Hotdog)作曲：林俊傑最近你好嗎少了一點微笑說的話有點少最近我也不好全世界都在逆轉人開始反向思考發現你愛的人到處跑昨晚剛升職 今天被炒莫名其妙 誰會知道是不是上天開的玩笑地震時 你想和誰擁抱什麼是生命中的美好輕易放掉 卻不知道幸福就在下一個轉角說一聲加油 一切更美好所有的悲傷 請往邊靠曾經流過的淚濕了傷口就讓陽光曬乾而褪這一種加油 人人都需要手牽手我們一起賽跑說好不見不散每分每秒守候你到老Rap:The beat goes on 時間它一直走更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 就像是Life goes on 這過程或許痛不管順流或逆流 你總得抬起頭讓我們一起走 走過艱難和困惑發現你愛的人到處跑昨晚剛升職 今天被炒莫名其妙 誰會知道是不是上天開的玩笑地震時 你想和誰擁抱什麼是生命中的美好輕易放掉 卻不知道幸福就在下一個轉角說一聲加油 一切更美好所有的悲傷 請往邊靠曾經流過的淚濕了傷口就讓陽光曬乾而褪這一種加油 人人都需要手牽手我們一起賽跑說好不見不散每分每秒守候你到老Rap:關關是難關 但我們關關過雨後天晴的陽光在天空閃閃爍出現了彩虹 忽然間我們才懂如果這是一場馬拉松 那我們一起加油
"
338, 無法克制,"作詞：姚若龍作曲：林俊傑就讓血紅那雙唇沸騰蒼白這個人我們全都像空城需要愛來華麗變身吻到打結的眼神抱到顫抖的靈魂著了火的安全門關不住了心跳鼓聲 咚 咚 咚我無法 克制自己忍住不聞妳 蘋果香的皮膚也無法 克制不去觸碰從妳的耳後 滑到肩上 溫柔弧度我無法 克制不去在乎愛帶來 刺痛妳的淚珠更無法 克制為妳付出更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 和世界反目 選擇一條 最難的路Yeah~Oh ~ Oh~ Yeah ~ Yeah ~別人口中越愚蠢在我眼裡越迷人我們的愛像星辰沒人到過誰能評論Ho~我無法 克制自己忍住不聞妳 蘋果香的皮膚也無法 克制不去觸碰從妳的耳後 滑到肩上 絕美弧度我就無法 克制不去在乎愛帶來 刺痛妳的淚珠更無法 克制為妳付出和世界反目 選擇一條 最難的險路Yeah ~ Oh~ Yeah ~ Oh ~ Yeah ~
"
339, 一個又一個,"作詞：林宇中作曲：林俊傑一個又一個 排隊等緣份前面丟後面撿 撿到的變戀人丟的 變路人一個就一個 手空著就開車寂寞就先晾著 堅強是種天份直到更好的下一個更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 走了一個 忘了一個才懂眼淚對自己最殘忍笑著 不會不捨得來了一個 愛了一個只要確定感覺是真的怕了 就當做是上多一課這一個或許是對的人
"
340, I Am,"作詞：林秋離作曲：林俊傑落在手裡一顆淚滴 清澈地卻已溶化活在人間 我的壓力和疑惑愛和理想怎麼評量 闖過難關避開受傷其實我和凡人都一樣擔心路會走錯方向 擔心她不放在心上擔心生命不再充滿渴望更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 It's when I'm weak then I am strong我脆弱 卻不退縮確定路在對的方向 確定她在我的心上確定生命永遠有希望It's when I'm weak then I am strong我脆弱 卻不退縮我脆弱 卻永不退縮
"
341, 記得,"作詞：易家揚作曲：林俊傑誰還記得　是誰先說　永遠的愛我以前的一句話　是我們以後的傷口過了太久　沒人記得　當初那些溫柔我和你手牽手　說要一起　走到最後我們都忘了　這條路走了多久心中是清楚的　有一天　有一天都會停的讓時間說真話　雖然我也害怕在天黑了以後　我們都不知道會不會有以後誰還記得　是誰先說　永遠的愛我以前的一句話　是我們以後的傷口過了太久　沒人記得　當初那些溫柔我和你手牽手　說要一起　走到最後我們都累了　卻沒辦法往回走更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 兩顆心都迷惑　怎麼說　怎麼說都沒有救親愛的為什麼　也許你也不懂兩個相愛的人　等著對方先說想分開的理由誰還記得　愛情開始變化的時候我和你的眼中　看見了不同的天空走得太遠　終於走到分岔路的路口是不是你和我　要有兩個　相反的夢誰還記得　是誰先說　永遠的愛我以前的一句話　是我們以後的傷口過了太久　沒人記得　當初那些溫柔我和你手牽手　說要一起　走到最後我和你手牽手　說要一起　走到最後
"
342, 期待愛,"作詞：林怡鳳、許環良作曲：林俊傑男：My Life 一直在等待 空蕩的口袋 想在裡面放 一份愛　　Why 總是被打敗 真的好無奈 其實我 實實在在 不管帥不帥男：想要找回來　女：想要找回來男：自己的節拍　女：自己的節拍男：所以這一次合：我要勇敢 大聲說出來合：期待 期待你發現我的愛 無所不在 我自然而然的關懷男：妳的存在　女：妳的存在男：心靈感應的方向合：我一眼就看出來 是因為愛男：我猜合：你早已發現我的愛 繞幾個彎 靠越近越明白男：不要走開　女：不要走開男：幸福的開始合：就是放手去愛更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 男：想要找回來　女：想要找回來男：自己的節拍　女：自己的節拍男：所以這一次合：我要勇敢 大聲說出來合：期待 期待你發現我的愛 無所不在 我自然而然的關懷男：妳的存在　女：妳的存在男：心靈感應的方向合：我一眼就看出來 是因為愛男：我猜合：你早已發現我的愛 繞幾個彎 靠越近越明白男：不要走開　女：不要走開男：幸福的開始合：就是放手去愛　　幸福的開始 就是放手去愛
"
343, 豆漿油條,"作詞：張思爾作曲：林俊傑喝純白的豆漿　是純白的浪漫望著你可愛臉蛋　和你純真的模樣我傻傻對你笑　是你憂愁解藥你說我就像油條　很簡單卻很美好我知道　你和我　就像是豆漿油條要一起　吃下去　味道才會是最好你需要我的傻笑　我需要你的擁抱愛情就是要這樣　它才不會淡掉更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我知道　有時候　也需要吵吵鬧鬧但始終　也知道　只有你對我最好豆漿離不開油條　讓我愛你愛到老愛情就是要這樣　它才幸福美好我知道　都知道　你知道　你都知道好不好　別偷笑　笑　讓我知道(就好)我喝完熱豆漿　卻念著還想要你吃完金黃油條　愛情又要再發酵
"
344, 主角,"作詞：黄立成、崔惟楷、洪健鈞、費聿鋒、許環良作曲：林俊傑RAP：金字塔不能沒有法老王萬里長城不能沒有秦始皇你們都需要這一堂課就像古典音樂需要蕭邦搖滾樂不能沒有披頭四就像Hip Hop不能沒有麻吉幫這個舞台不能沒有人發光 所以讓我們來點亮RAP:這個地方 我稱王 這個地方 我釋放曾經我對生命對未來對世界也有點迷惘終於我發現唯一方向 找回自我在這舞臺上嘀嘀嗒 嘀嘀嗒 加快心跳 黑壓壓 黑壓壓 正熱鬧我們今晚 當主角劈劈啪 劈劈啪 不留片甲 霎那那 霎那那 燈光下誰領風騷 還看今朝更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 甩 用力甩 用力甩開了單調搖 慢慢搖 盡情搖(人人都能為自己驕傲)愛 永遠愛 這感覺無法取代跳 心在跳 這一秒(High到最高 我今晚當主角)RAP:我是加百列屬於天堂 我是阿姆斯壯需要踏上月亮 鼓聲已敲響箭在弦上聚光燈就是炙熱太陽 我的好戲請你慢慢欣賞準備好張開我翅膀 準備好往天空飛翔RAP:我的宿命 已決定方向 我不會停下 也不會退讓我是王維 屬於那故鄉 我是趙雲 屬於沙場若我是個頑童 舞台就是我的遊樂場台下的掌聲給了我力量 台上的我因你而堅強[00:01.00]林俊傑&Machi-主角[00:20.50]金字塔不能沒有法老王[00:22.80]萬里長城不能沒有秦始皇[00:25.20]你們都需要這一堂課[00:27.50]就像古典音樂需要蕭邦[00:29.80]搖滾樂不能沒有披頭四[00:32.60]就像Hip Hop不能沒有麻吉幫[00:35.30]這個舞台不能沒有人發光[00:38.10]所以現在讓我們來點亮[00:40.50]這個地方 我稱王 這個地方 我釋放[00:43.10]曾經我對生命對未來對世界也有點迷惘[00:45.90]終於我發現唯一方向[00:48.70]找回自我在這舞臺上[00:50.80]嘀嘀嗒 嘀嘀嗒 加快心跳[00:53.30]黑壓壓 黑壓壓 正熱鬧[00:55.50]我們今晚 當主角[01:01.90]劈劈啪 劈劈啪 不留片甲[01:03.50]霎那那 霎那那 燈光下[01:05.50]誰領風騷 還看今朝[01:11.30]甩 用力甩 用力甩開了單調[01:16.50]搖 慢慢搖 盡情搖(人人都能為自己驕傲)[01:21.80]愛 永遠愛 這感覺無法取代[01:26.70]跳 心在跳 這一秒(High到最高 我今晚當主角)[01:31.70]我是加百列屬於天堂[01:33.60]我是阿姆斯壯需要踏上月亮[01:35.90]鼓聲已敲響 箭在弦上[01:37.90]聚光燈就是炙熱太陽 我的好戲請你慢慢欣賞[01:41.90]準備好張開我翅膀 準備好往天空飛翔[01:46.80]我的宿命 已決定方向 我不會停下 也不會退讓[01:52.10]我是王維 屬於那故鄉 我是趙雲 屬於沙場[01:54.90]若我是個頑童 舞台就是我的遊樂場[01:57.50]台下的掌聲給了我力量 台上的我因你而堅強[02:02.10]嘀嘀嗒 嘀嘀嗒 加快心跳[02:04.80]黑壓壓 黑壓壓 正熱鬧[02:06.90]我們今晚 當主角[02:12.50]劈劈啪 劈劈啪 不留片甲[02:14.80]霎那那 霎那那 燈光下[02:17.20]誰領風騷 還看今朝[02:22.90]甩 用力甩 用力甩開了單調[02:28.00]搖 慢慢搖 盡情搖(人人都能為自己驕傲)[02:33.00]愛 永遠愛 這感覺無法取代[02:38.10]跳 心在跳 這一秒(High到最高 我今晚當主角)[02:44.00][02:53.60]甩 用力甩 用力甩甩甩甩甩甩甩甩[02:58.70]搖 慢慢搖 盡情搖[03:03.90]愛 永遠愛 這感覺無法取代[03:08.90]跳 心在跳 這一秒(High到最高 我今晚當主角)[03:15.00]
"
345, 跟屁蟲,"作詞：Dr. Moon作曲：林俊傑這麼一雙鞋 品牌奇怪 真的奇怪它的勾勾 怎麼倒反那 運動襯衫 也是奇怪也夠奇怪 為什麼 鱷魚會撐傘Hey YO Tell Me I don't know whyHey YO Why 偶像歌手都有山寨版Hey YO Tell Me What's on your mind搞 這麼的像 這麼的爛 這麼寒酸 怎麼的辦贏了就是貓熊 輸了就是狗熊創意死於模仿有什麼用更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 開創你的未來 命運自己主宰別只作個冒牌當跟屁蟲 當跟屁蟲…有什麼用就是跟屁蟲 有什麼用這 一個漢堡 品牌奇怪 真的奇怪黃色的M為何倒反那 兒童品牌 也是奇怪也夠奇怪 為什麼 Kitty有瀏海Hey YO Tell Me I don't know whyHey YO Why 偶像歌手都有山寨版Hey YO Tell Me What's on your mind搞 這麼的像 這麼的爛 這麼寒酸 怎麼的辦
"
346, 街道,"作詞：林子欽、許環良作曲：林俊傑節奏正在跳躍　音樂在狂叫要我們　Get down　Get down天黑不睡覺　天亮還在耗　日夜早顛倒　顛倒霓虹燈在閃耀　對拍著心跳要我們　Get down　Get down不同的顏色　混搭的出色　這就是街道　街道誰主角　路人彼此在掃描哪一招　褲管捲的很花俏哇靠(哇嘮)在玻璃櫥窗　瞪著限量公仔　卻買不到又跌倒　滑板功力還沒到安全帽　流汗總比流血好更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 美眉　手機拿很高　用力嘟著小嘴　拍大頭照這是我們的街道　潮流變換的符號混搭自己的味道　誰要跟風就　統統遜掉潮牌就該炫燿　耍帥就耍到爆讓我們大聲叫　為這個城市尖叫　Come on節奏正在跳躍　音樂在狂叫要我們　Get down　Get down天黑不睡覺　天亮還在耗　日夜早顛倒　顛倒霓虹燈在閃耀　對拍著心跳要我們　Get down　Get down不同的顏色　混搭的出色　這就是街道　街道
"
347, 波間帶,"作詞：林秋離作曲：林俊傑是無形的存在轉速太快 撕開未來空間扭曲搖擺訊號傳開 把你找出來當幾個慌慌 幾個張張幾個夜晚 幾個讓我又忙又亂幾個荒荒 幾個唐唐幾個夜晚 所以我不看不想WOO ... WOO ...YEAHWOO ...電波隔空傳來 反彈波間地帶快快快 反應不過來 WOO ...瞬間閃過現在 一分鐘的未來開開開 虛擬的接觸真的存在
"
348, 江南,"作詞：李瑞洵作曲：林俊傑編曲：王詩涵風到這裡就是黏 黏住過客的思念雨到了這裡纏成線 纏著我們流連人世間你在身邊就是緣 緣份寫在三生石上面愛有萬分之一甜 寧願我就葬在這一點圈圈圓圓圈圈 天天年年天天 的我深深看你的臉 生氣的溫柔 埋怨的溫柔 的臉不懂愛恨情愁煎熬的我們 都以為相愛就像風雲的善變相信愛一天 抵過永遠 在這一剎那凍結了時間不懂怎麼表現溫柔的我們 還以為殉情只是古老的傳言離愁能有多痛 痛有多濃 當夢被埋在江南煙雨中心碎了才懂-------------------------------------------江南作詞：李瑞洵作曲：林俊傑風到這裡就是黏feng dao zhe li jiu shi nian黏住過客的思念nian zhu guo ke de si nian雨到了這裡纏成線yu dao le zhe li chan cheng xian纏著我們流連人世間chan zhe wo men liu lian ren shi jian-The wind that arrives here becomes clammySticking to the thoughts of passing travelersThe rain that arrives here twists into threadsWrapping together the space between our separate lives你在身邊就是緣ni zai shen bian jiu shi yuan緣份寫在三生石上面yuan fen xie zai san sheng shi sang mian愛有萬分之一甜ai you wan fen zhi yi tian寧願我就葬在這一點更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 ning yuan wo jiu zang zai zhe yi dian-You being by my side is fateThe fate is written on the Stone of Three LivesLove has one millionth of sweetnessI'd rather be buried right in this spot圈圈圓圓圈圈quan quan yuan yuan quan quan天天年年天天 的我tian tian nian nian tian tian / de wo深深看你的臉shen shen kan ni de lian生氣的溫柔sheng qi de wen rou埋怨的溫柔 的臉mai yuan de wen rou / de lian-Encircling, encircling, encirclingDay by day, year by year, day by day; ISolemnly gaze at your faceThe angry gentleness,The accusing gentleness of your face不懂愛恨情愁煎熬的我們bu dong ai hen qing chou jian ao de wo men都以為相愛就像風雲的善變dou yi wei xiang ai jiu xiang feng yu de shan bian相信愛一天 抵過永遠xiang xin ai yi tian / di guo yong yuan在這一剎那凍結了時間zai zhe yi sha na dong jie le shi jian-We who didn't understand the torment of love, hate, passion or worryAssumed that mutual love is as brief as wind or rainBelieving in love for a day, we persisted past foreverIn that moment time was frozen不懂怎麼表現溫柔的我們bu dong zen me biao xian wen rou de wo men還以為殉情只是古老的傳言hai yi wei xun qing zhi shi gu lao de chuan yan離愁能有多痛 痛有多濃li chou neng you duo tong / tong you duo nong當夢被埋在江南煙雨中dang meng bei mai zai jiang nan yan yu zhong心碎了才懂xin sui le cai dong
"
349, 小酒窩,"作詞：王雅君作曲：林俊傑我還在尋找 一個依靠 和一個擁抱誰替我祈禱 替我煩惱為我生氣為我鬧 (JJ-PS：一起唱)女Fans:幸福開始有預兆緣分讓我們慢慢緊靠JJ-PS:就這樣噢??會唱噢,謝謝.然後孤單被吞沒了無聊變得有話聊 有變化了小酒窩 長睫毛 是你最美的記號我每天睡不著 想念你的微笑你不知道 你對我多麼重要有了你 生命完整的剛好小酒窩 長睫毛 迷人的無可救藥我放慢了步調 感覺像是喝醉了終於找到 心有靈犀的美好一輩子暖暖的好我永遠愛你到老更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 幸福開始有預兆緣分讓我們慢慢緊靠然後孤單被吞沒了無聊變得有話聊 有變化了小酒窩 長睫毛 是你最美的記號我每天睡不著 想念你的微笑你不知道 你對我多麼重要有了你生命完整的剛好小酒窩 長睫毛 迷人的無可救藥我放慢了步調 感覺像是喝醉了終於找到 心有靈犀的美好一輩子暖暖的好我永遠愛你到老wu~~~~~~小酒窩 長睫毛 迷人的無可救藥我放慢了步調 感覺像是喝醉了終於找到 心有靈犀的美好一輩子暖暖的好 (JJ-PS:謝謝)我永遠愛你到 老yeah~~~~ 感謝 此為演唱會版本 歌詞部分不同  提供歌詞
"
350, 愛笑的眼睛,"作詞：洪瑞業作曲：林俊傑如果不是那鏡子不像你　不藏秘密我還不肯相信沒有你我的笑　更美麗那天聽你在電話裡　略帶抱歉的關心我嘟的一聲切的比你說分手　徹底＃淚濕的衣洗乾淨　陽光裡曬乾回憶　摺好了傷心　明天起只和快樂出去　這愛的城市雖然擁擠　如果真的遇見你　你不必訝異　我的笑她無法代替離開你我才發現自己　那愛笑的眼睛流過淚　像躲不過的暴風雨　淋濕的昨天刪去離開你我才找回自己　那愛笑的眼睛再見愛情　我一定讓自己　讓自己決定更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 Repeat ＃離開你我才發現自己　那愛笑的眼睛流過淚　像一個人看舊電影　是我不小心而已離開你我才找回自己　那愛笑的眼睛再見到你　我一定讓自己　讓自己堅定離開你我才發現自己　那愛笑的眼睛流過淚　像躲不過的暴風雨　淋濕的昨天忘記離開你我才找回自己　那愛笑的眼睛再見愛情　我一定讓自己　讓自己　堅定再見到你　我一定讓自己　假裝很　堅定
"
351, 不潮不用花錢,"作詞：林怡鳳作曲：林俊傑Hey greedy,don't fretWhat you see is what u getU name it,I have itWhat you see is what u get左左 左左 偏左 就用左手 生活 就不用想太多怦怦 怦怦 心動 張開眼睛 就記得 當下的強烈有時靈光一閃而過 牛頓也吃蘋果我的念頭不太囉唆 限時間能入座請你不要到處叩叩潮流需要摳摳不小心就沒摳摳用力到處扣扣花掉所有摳摳錢買不到絕活你說 聽說 聽說 你聽誰說 跟著 亂走 鬧哄哄通通 通通 普通 普通 如果不懂 不要 隨便 拒絕有時靈光一閃而過 牛頓也吃蘋果我的念頭不太囉唆 限時間能入座請你不要到處叩叩潮流需要摳摳不小心就沒摳摳用力到處扣扣花掉所有摳摳錢買不到絕活RAP:Little chick having chips on my sofa更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 Bearbrixs take a shit on my sofaSmudge babies on my sofaNeiborhxxds and kiks singing 'So-fa'RAP:Little chick having chips on my sofaBearbricxs take a shit on my sofaSmudge babies lying on my sofaRAP:Hey Greedy,don't fretWhat you see is what you getYou name it,I have itWhat you see is what you get請你不要到處叩叩潮流需要摳摳不小心就沒摳摳用力到處扣扣花掉所有摳摳錢買不到絕活RAP:Hey Greedy,don't fretWhat you see is what you getYou name it,I have itWhat you see is what you getRAP:Hey Greedy,don't fretWhat you see is what you getYou name it,I have itWhat you see is what you get
"
352, 轉動,"作詞：廖瑩如、許環良作曲：林俊傑還來不及看你最靦腆的笑容任性的時間卻不肯停止轉動總在落幕後 才學會如何 珍重他們總愛流言蜚語言不由衷突然我明白你有多孤獨惶恐淚水淹沒了 愛要在那裡 降落你讓真愛 轉動讓自己不停夢身在其中 繞成圓周悲歡都全被你 包容更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 你讓靈魂 轉動用愛燃燒夜空無可取代的 你在我心目中因為你 讓生命感動所謂整個世界原來只是你我也許生命只有兩個簡單選擇誰來當觀眾 誰在劇情中 喔~渺小的我因為你而勇敢的夢但願我能對著你說你多獨特就在不言中 感謝你一路 陪我
"
353, 一千年以後,"作詞：李瑞洵作曲：林俊傑心 跳亂了節奏 夢也不自由愛 是個絕對承諾 不說 撐到一千年以後放任無奈 淹沒塵埃我在廢墟之中守著妳走來 喔我的淚光 承載不了 喔所有一切妳要的愛因為在 一千年以後 世界早已沒有我無法深情挽著你的手 淺吻著你額頭別等到 一千年以後 所有人都遺忘了我那時紅色黃昏的沙漠 能有誰解開纏繞千年的寂寞更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 放任無奈 淹沒塵埃我在廢墟之中守著妳走來 喔我的淚光 承載不了 喔所有一切你需要的愛因為在 一千年以後 世界早已沒有我無法深情挽著你的手 淺吻著你額頭別等到 一千年以後 所有人都遺忘了我那時紅色黃昏的沙漠 能有誰解開纏繞千年的寂寞OH~~~~~YA~~~~無法深情挽著你的手 淺吻著你額頭別等到 一千年以後 所有人都遺忘了我那時紅色黃昏的沙漠 能有誰解開纏繞千年的寂寞 OH~~~纏繞千年的寂寞
"
